X,Y,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
9500.00,1900.00,0.0204,0.0236,0.0286,0.0375,0.0694,0.0694,0.0815,0.0823,0.0956,0.0316,0.0106,0.1364,0.0953
9550.00,1900.00,0.0186,0.0208,0.0254,0.0331,0.062,0.062,0.0726,0.0716,0.0819,0.0286,0.0105,0.0977,0.0681
9600.00,1900.00,0.0183,0.0215,0.0253,0.0347,0.0619,0.0619,0.0728,0.0737,0.087,0.03,0.0105,0.145,0.1026
9650.00,1900.00,0.0182,0.0226,0.0273,0.0378,0.0719,0.0719,0.0852,0.0881,0.1047,0.0322,0.0105,0.1697,0.1174
9700.00,1900.00,0.0172,0.0206,0.0269,0.0339,0.0813,0.0813,0.0956,0.0979,0.113,0.0316,0.0106,0.1134,0.0725
9750.00,1900.00,0.0152,0.0156,0.0197,0.0248,0.057,0.057,0.0661,0.0651,0.0739,0.0269,0.0106,0.056,0.0371
9800.00,1900.00,0.0142,0.0148,0.0168,0.0234,0.0385,0.0385,0.0448,0.0427,0.0487,0.0237,0.0106,0.0689,0.0507
9850.00,1900.00,0.0141,0.0154,0.0178,0.025,0.0452,0.0452,0.0537,0.0531,0.0615,0.025,0.0106,0.1046,0.0762
9900.00,1900.00,0.0136,0.0138,0.0171,0.0217,0.0546,0.0546,0.0656,0.0629,0.0738,0.0323,0.0106,0.0885,0.0601
6850.00,1850.00,0.0227,0.0311,0.0571,0.0571,0.2576,0.2576,0.3189,0.3232,0.38,0.1012,0.0107,0.2363,0.1173
6900.00,1850.00,0.0207,0.0285,0.0525,0.0509,0.2678,0.2678,0.3431,0.3489,0.4101,0.107,0.0106,0.2278,0.1102
6950.00,1850.00,0.0196,0.0271,0.0519,0.0456,0.2905,0.2905,0.3808,0.3881,0.4545,0.1154,0.0106,0.2216,0.1053
7000.00,1850.00,0.0194,0.0275,0.0528,0.0461,0.2954,0.2954,0.3858,0.3948,0.4632,0.1199,0.0107,0.2274,0.1079
7050.00,1850.00,0.0189,0.0268,0.0514,0.045,0.2925,0.2925,0.3835,0.3934,0.4616,0.1202,0.0106,0.2266,0.1066
7100.00,1850.00,0.0178,0.0237,0.0456,0.0379,0.2913,0.2913,0.3931,0.4022,0.4682,0.1191,0.0107,0.2108,0.0964
7150.00,1850.00,0.0162,0.0205,0.0392,0.031,0.2769,0.2769,0.376,0.3827,0.4464,0.1145,0.0106,0.1819,0.0805
7200.00,1850.00,0.0149,0.0176,0.0322,0.0251,0.2649,0.2649,0.3567,0.3606,0.4204,0.1086,0.0106,0.1548,0.0653
7250.00,1850.00,0.0149,0.018,0.0331,0.0263,0.2665,0.2665,0.3561,0.3578,0.414,0.1059,0.0105,0.1619,0.0699
7300.00,1850.00,0.0159,0.02,0.0362,0.0308,0.2574,0.2574,0.3382,0.3392,0.393,0.1026,0.0106,0.1743,0.0812
7350.00,1850.00,0.0163,0.02,0.0351,0.0297,0.2559,0.2559,0.3394,0.3407,0.3929,0.0999,0.0106,0.1667,0.0782
7400.00,1850.00,0.0166,0.0197,0.0345,0.0302,0.2459,0.2459,0.3224,0.3252,0.3726,0.0935,0.0106,0.1725,0.083
7450.00,1850.00,0.0176,0.0228,0.0357,0.0413,0.1825,0.1825,0.2302,0.2341,0.2727,0.0798,0.0106,0.2115,0.1192
7500.00,1850.00,0.0186,0.0236,0.0331,0.0462,0.1247,0.1247,0.1535,0.1574,0.1882,0.0645,0.0106,0.2304,0.1428
7550.00,1850.00,0.0186,0.0221,0.0306,0.0432,0.1198,0.1198,0.1462,0.1517,0.1808,0.0573,0.0107,0.2156,0.1292
7600.00,1850.00,0.0188,0.0234,0.0319,0.045,0.1214,0.1214,0.1483,0.1543,0.1834,0.056,0.0107,0.222,0.1345
7650.00,1850.00,0.0189,0.0229,0.0297,0.042,0.1043,0.1043,0.1286,0.1342,0.1608,0.0521,0.0107,0.2341,0.1529
7700.00,1850.00,0.0184,0.0205,0.0251,0.0386,0.0786,0.0786,0.0985,0.1056,0.1307,0.0473,0.0109,0.2618,0.1854
7750.00,1850.00,0.0181,0.0201,0.0242,0.0393,0.0716,0.0716,0.09,0.0988,0.123,0.0449,0.0109,0.2821,0.2017
7800.00,1850.00,0.018,0.02,0.0241,0.04,0.0711,0.0711,0.0901,0.1005,0.1251,0.0457,0.0108,0.2989,0.213
7850.00,1850.00,0.0179,0.0198,0.0235,0.0402,0.0711,0.0711,0.0914,0.1029,0.1288,0.0463,0.0108,0.3135,0.2237
7900.00,1850.00,0.0178,0.0203,0.0239,0.0404,0.0719,0.0719,0.0917,0.1024,0.1291,0.047,0.0108,0.3152,0.2254
7950.00,1850.00,0.0185,0.0214,0.0262,0.0413,0.0798,0.0798,0.0993,0.1072,0.1341,0.0486,0.0109,0.2987,0.2098
8000.00,1850.00,0.0189,0.0219,0.0271,0.0404,0.0825,0.0825,0.1016,0.1072,0.1325,0.0467,0.0109,0.2688,0.1883
8050.00,1850.00,0.0187,0.0212,0.0257,0.0389,0.0738,0.0738,0.0907,0.0958,0.1184,0.043,0.0109,0.2586,0.1855
8100.00,1850.00,0.0183,0.0201,0.0239,0.0384,0.0659,0.0659,0.0815,0.0884,0.1099,0.0409,0.0109,0.2691,0.1972
8150.00,1850.00,0.0184,0.0207,0.0243,0.0389,0.0695,0.0695,0.0857,0.0922,0.1142,0.0405,0.0109,0.2604,0.1911
8200.00,1850.00,0.0197,0.0239,0.0289,0.0413,0.0822,0.0822,0.0995,0.1039,0.1247,0.0403,0.0108,0.2246,0.1599
8250.00,1850.00,0.0202,0.0247,0.0301,0.0401,0.0845,0.0845,0.1004,0.1032,0.1226,0.0392,0.0109,0.1946,0.1348
8300.00,1850.00,0.0198,0.0231,0.0276,0.0369,0.076,0.076,0.0898,0.0927,0.1096,0.0367,0.0108,0.1835,0.1272
8350.00,1850.00,0.0188,0.0206,0.0237,0.0336,0.0598,0.0598,0.0715,0.074,0.0898,0.035,0.0108,0.1959,0.1409
8400.00,1850.00,0.0184,0.0206,0.0241,0.0349,0.0619,0.0619,0.0737,0.0774,0.0943,0.0357,0.0108,0.1997,0.1437
8450.00,1850.00,0.0187,0.0221,0.0266,0.0395,0.0737,0.0737,0.0887,0.0949,0.1149,0.039,0.0108,0.2166,0.1528
8500.00,1850.00,0.0182,0.0212,0.0253,0.0375,0.0682,0.0682,0.0816,0.0875,0.1053,0.0375,0.0108,0.2024,0.1439
8550.00,1850.00,0.0171,0.0194,0.0231,0.0325,0.0609,0.0609,0.0715,0.0747,0.0893,0.0338,0.0108,0.1549,0.1093
8600.00,1850.00,0.0163,0.0179,0.0216,0.0291,0.0579,0.0579,0.0684,0.0694,0.0819,0.0314,0.0107,0.1214,0.0845
8650.00,1850.00,0.0159,0.0172,0.0211,0.0276,0.0603,0.0603,0.0713,0.0718,0.0839,0.0294,0.0106,0.1062,0.0727
8700.00,1850.00,0.0159,0.0175,0.0204,0.028,0.0526,0.0526,0.0617,0.0623,0.0739,0.0274,0.0106,0.1098,0.0776
8750.00,1850.00,0.0166,0.0173,0.0195,0.0278,0.0464,0.0464,0.0546,0.0549,0.0658,0.0274,0.0106,0.1135,0.0825
8800.00,1850.00,0.0176,0.0195,0.0219,0.0324,0.0524,0.0524,0.0624,0.0654,0.0789,0.0296,0.0107,0.166,0.1214
8850.00,1850.00,0.0178,0.0206,0.0235,0.0346,0.0567,0.0567,0.0679,0.0714,0.0861,0.0307,0.0107,0.1873,0.1359
8900.00,1850.00,0.0172,0.0194,0.022,0.0321,0.0528,0.0528,0.0627,0.0659,0.079,0.0299,0.0108,0.1735,0.1276
8950.00,1850.00,0.0169,0.0182,0.0204,0.0292,0.0482,0.0482,0.0568,0.0581,0.07,0.0292,0.0108,0.1502,0.1119
9000.00,1850.00,0.0172,0.0192,0.023,0.0299,0.0664,0.0664,0.0801,0.0803,0.0938,0.0298,0.0107,0.1485,0.1047
9050.00,1850.00,0.0173,0.0184,0.0222,0.0269,0.0664,0.0664,0.0801,0.0792,0.0917,0.0296,0.0106,0.1163,0.0785
9100.00,1850.00,0.0177,0.0185,0.0201,0.0273,0.0437,0.0437,0.0512,0.0501,0.0604,0.0249,0.0106,0.1057,0.0754
9150.00,1850.00,0.0186,0.0199,0.0214,0.0301,0.044,0.044,0.051,0.0516,0.063,0.0249,0.0106,0.131,0.0955
9200.00,1850.00,0.0195,0.0221,0.0249,0.0361,0.0566,0.0566,0.0671,0.0705,0.0856,0.0288,0.0106,0.1925,0.145
9250.00,1850.00,0.0205,0.0233,0.0276,0.0401,0.0707,0.0707,0.085,0.0902,0.1089,0.0353,0.0107,0.2357,0.1797
9300.00,1850.00,0.0216,0.0249,0.0303,0.0436,0.0831,0.0831,0.1005,0.1072,0.1298,0.0409,0.0108,0.2632,0.1978
9350.00,1850.00,0.0229,0.0276,0.033,0.0468,0.0831,0.0831,0.0999,0.1055,0.1286,0.0429,0.0108,0.2624,0.196
9400.00,1850.00,0.0238,0.0282,0.033,0.0464,0.0783,0.0783,0.093,0.0971,0.1185,0.042,0.0108,0.2409,0.1765
9450.00,1850.00,0.022,0.0244,0.0301,0.0395,0.0799,0.0799,0.0945,0.0976,0.1152,0.0383,0.0107,0.1778,0.1239
9500.00,1850.00,0.0191,0.0192,0.0241,0.0307,0.0649,0.0649,0.0763,0.076,0.088,0.031,0.0106,0.0956,0.0648
9550.00,1850.00,0.0173,0.018,0.0216,0.0287,0.0544,0.0544,0.0642,0.0631,0.073,0.0267,0.0105,0.0982,0.069
9600.00,1850.00,0.0166,0.0196,0.023,0.0322,0.0592,0.0592,0.07,0.0719,0.0845,0.0275,0.0104,0.1508,0.1074
9650.00,1850.00,0.0159,0.0187,0.0234,0.0309,0.0673,0.0673,0.0797,0.0806,0.0935,0.0282,0.0105,0.1134,0.0763
9700.00,1850.00,0.0149,0.0159,0.0207,0.0255,0.0635,0.0635,0.0741,0.074,0.0847,0.0265,0.0105,0.0662,0.0417
9750.00,1850.00,0.0143,0.0144,0.0174,0.0232,0.0467,0.0467,0.0549,0.0531,0.0616,0.0259,0.0106,0.0723,0.0516
9800.00,1850.00,0.0147,0.0169,0.0202,0.0283,0.0545,0.0545,0.0655,0.066,0.0775,0.0291,0.0106,0.1253,0.0897
9850.00,1850.00,0.0147,0.0167,0.0225,0.0263,0.0848,0.0848,0.1029,0.1028,0.118,0.0364,0.0106,0.1167,0.0748
9900.00,1850.00,0.014,0.0164,0.0251,0.0251,0.1192,0.1192,0.1473,0.1472,0.1674,0.0484,0.0106,0.1086,0.0575
3450.00,1800.00,0.0164,0.0204,0.0434,0.0261,0.3129,0.3129,0.4277,0.4161,0.4731,0.115,0.0108,0.1688,0.074
3500.00,1800.00,0.0168,0.0205,0.0429,0.0262,0.313,0.313,0.4311,0.4202,0.4778,0.1148,0.0107,0.1737,0.0753
3550.00,1800.00,0.017,0.0202,0.0423,0.0257,0.3149,0.3149,0.4359,0.4254,0.4835,0.116,0.0107,0.1737,0.0751
6900.00,1800.00,0.0202,0.0282,0.0517,0.0504,0.2647,0.2647,0.3406,0.3459,0.4055,0.107,0.0107,0.2228,0.1083
6950.00,1800.00,0.0192,0.026,0.0499,0.0425,0.2916,0.2916,0.3865,0.3927,0.4566,0.1144,0.0107,0.2107,0.0995
7000.00,1800.00,0.0189,0.0261,0.0503,0.0419,0.2971,0.2971,0.393,0.4008,0.4674,0.1189,0.0107,0.2149,0.1015
7050.00,1800.00,0.0186,0.0256,0.0489,0.0421,0.2891,0.2891,0.3819,0.3913,0.4579,0.1185,0.0107,0.2191,0.1032
7100.00,1800.00,0.0179,0.0235,0.0448,0.0386,0.2797,0.2797,0.3747,0.3839,0.4474,0.1155,0.0107,0.2102,0.097
7150.00,1800.00,0.0174,0.0207,0.039,0.032,0.2735,0.2735,0.3689,0.375,0.4356,0.1108,0.0106,0.185,0.0828
7200.00,1800.00,0.0173,0.0202,0.0373,0.0301,0.2855,0.2855,0.3815,0.3858,0.4433,0.1075,0.0106,0.1774,0.0775
7250.00,1800.00,0.017,0.0204,0.0381,0.031,0.2832,0.2832,0.3753,0.3783,0.4338,0.107,0.0106,0.183,0.081
7300.00,1800.00,0.0165,0.0207,0.0394,0.0313,0.2772,0.2772,0.3625,0.3639,0.4181,0.1045,0.0107,0.1837,0.0851
7350.00,1800.00,0.0169,0.0223,0.0401,0.0336,0.2649,0.2649,0.3465,0.3474,0.3999,0.1002,0.0107,0.1789,0.0874
7400.00,1800.00,0.0171,0.0208,0.0374,0.0325,0.2484,0.2484,0.3239,0.3265,0.3738,0.0936,0.0106,0.1784,0.0858
7450.00,1800.00,0.0177,0.0226,0.0359,0.0409,0.1836,0.1836,0.2297,0.2335,0.2727,0.0801,0.0106,0.2022,0.1064
7500.00,1800.00,0.0187,0.0255,0.0368,0.0494,0.1397,0.1397,0.1696,0.1751,0.2073,0.0652,0.0107,0.2282,0.1324
7550.00,1800.00,0.0189,0.0236,0.0335,0.0456,0.1292,0.1292,0.1569,0.1623,0.1925,0.0585,0.0107,0.2196,0.1291
7600.00,1800.00,0.0188,0.0226,0.0309,0.0408,0.1212,0.1212,0.1477,0.153,0.1805,0.0544,0.0107,0.2114,0.1291
7650.00,1800.00,0.0189,0.0224,0.0282,0.0397,0.0933,0.0933,0.1143,0.1195,0.144,0.0488,0.0108,0.239,0.1637
7700.00,1800.00,0.0186,0.0211,0.0256,0.0392,0.0762,0.0762,0.094,0.1007,0.1238,0.0449,0.0109,0.2601,0.1844
7750.00,1800.00,0.0181,0.0211,0.0258,0.0404,0.0761,0.0761,0.0944,0.1027,0.1261,0.0438,0.0109,0.2733,0.1928
7800.00,1800.00,0.018,0.0199,0.0239,0.0392,0.0708,0.0708,0.0896,0.0996,0.1244,0.0453,0.0108,0.2973,0.2125
7850.00,1800.00,0.018,0.02,0.0237,0.0392,0.0697,0.0697,0.0885,0.0991,0.1246,0.0472,0.0107,0.3085,0.221
7900.00,1800.00,0.018,0.0207,0.0255,0.0397,0.0824,0.0824,0.1043,0.1121,0.1403,0.0516,0.0108,0.2989,0.2099
7950.00,1800.00,0.0184,0.0218,0.0296,0.0407,0.1147,0.1147,0.1438,0.1506,0.1805,0.0563,0.0108,0.269,0.1771
8000.00,1800.00,0.0189,0.0228,0.0303,0.0416,0.1035,0.1035,0.1272,0.1335,0.1588,0.0515,0.0109,0.2534,0.1686
8050.00,1800.00,0.0189,0.021,0.0254,0.0381,0.0699,0.0699,0.0845,0.0897,0.1097,0.0428,0.0109,0.2552,0.1827
8100.00,1800.00,0.0185,0.0201,0.0238,0.0364,0.0641,0.0641,0.0777,0.0828,0.1017,0.0393,0.0108,0.251,0.1842
8150.00,1800.00,0.0187,0.0218,0.0267,0.0387,0.0792,0.0792,0.0959,0.1007,0.1209,0.04,0.0108,0.2312,0.1664
8200.00,1800.00,0.0191,0.0228,0.0281,0.0385,0.0826,0.0826,0.0989,0.1024,0.1223,0.0391,0.0108,0.203,0.1415
8250.00,1800.00,0.0189,0.0218,0.0264,0.036,0.075,0.075,0.0894,0.0916,0.1102,0.0381,0.0108,0.1937,0.1358
8300.00,1800.00,0.0186,0.0214,0.0255,0.0362,0.0698,0.0698,0.0841,0.0879,0.1057,0.0379,0.0108,0.2143,0.1532
8350.00,1800.00,0.0183,0.0202,0.0234,0.0366,0.0616,0.0616,0.0756,0.0815,0.1011,0.0391,0.0109,0.2528,0.1849
8400.00,1800.00,0.0181,0.0205,0.0244,0.0397,0.0679,0.0679,0.0836,0.0916,0.1129,0.0404,0.0109,0.2645,0.1937
8450.00,1800.00,0.0182,0.0213,0.0257,0.0425,0.0739,0.0739,0.0909,0.1003,0.1231,0.042,0.0108,0.2685,0.1952
8500.00,1800.00,0.018,0.0206,0.024,0.0382,0.0646,0.0646,0.0787,0.0852,0.1048,0.0399,0.0108,0.239,0.1759
8550.00,1800.00,0.0179,0.0203,0.0241,0.0359,0.0675,0.0675,0.0812,0.0866,0.1046,0.0378,0.0107,0.2031,0.1453
8600.00,1800.00,0.0172,0.0192,0.0238,0.0325,0.0706,0.0706,0.0847,0.0869,0.1031,0.0361,0.0107,0.1477,0.1
8650.00,1800.00,0.0163,0.0187,0.0232,0.031,0.0675,0.0675,0.08,0.0824,0.0973,0.0329,0.0106,0.1318,0.0885
8700.00,1800.00,0.016,0.0165,0.0193,0.0264,0.0532,0.0532,0.0622,0.0626,0.0748,0.0304,0.0106,0.1051,0.0734
8750.00,1800.00,0.0167,0.0181,0.0212,0.0294,0.0569,0.0569,0.0681,0.0686,0.082,0.0318,0.0106,0.1314,0.0947
8800.00,1800.00,0.0177,0.0201,0.0235,0.033,0.0627,0.0627,0.0747,0.0771,0.0932,0.0329,0.0106,0.1649,0.1175
8850.00,1800.00,0.0176,0.0199,0.0229,0.0332,0.0561,0.0561,0.0669,0.0703,0.0836,0.0302,0.0106,0.1703,0.123
8900.00,1800.00,0.0166,0.0173,0.0194,0.0277,0.0463,0.0463,0.0547,0.0555,0.0668,0.0285,0.0107,0.1345,0.0985
8950.00,1800.00,0.0163,0.0184,0.0219,0.0287,0.0604,0.0604,0.0729,0.0736,0.0861,0.0291,0.0107,0.1404,0.1014
9000.00,1800.00,0.0167,0.0182,0.0218,0.0272,0.0649,0.0649,0.0784,0.0782,0.0906,0.0286,0.0107,0.1274,0.088
9050.00,1800.00,0.0166,0.0175,0.0192,0.0264,0.0462,0.0462,0.0545,0.0543,0.0649,0.0254,0.0106,0.1149,0.0806
9100.00,1800.00,0.0169,0.0175,0.0187,0.0261,0.0377,0.0377,0.0437,0.0433,0.0518,0.023,0.0106,0.0965,0.0686
9150.00,1800.00,0.0177,0.0189,0.0206,0.0282,0.0404,0.0404,0.0465,0.0461,0.0547,0.0219,0.0106,0.0929,0.066
9200.00,1800.00,0.0187,0.0206,0.0237,0.0314,0.0467,0.0467,0.0538,0.0529,0.0623,0.0234,0.0106,0.1121,0.0814
9250.00,1800.00,0.0197,0.0226,0.0257,0.0354,0.0559,0.0559,0.0652,0.0665,0.0799,0.0284,0.0107,0.1654,0.123
9300.00,1800.00,0.0205,0.0236,0.0278,0.0395,0.0706,0.0706,0.0843,0.0889,0.1078,0.0353,0.0108,0.2266,0.1684
9350.00,1800.00,0.0213,0.0243,0.0294,0.0422,0.0813,0.0813,0.0984,0.1042,0.1268,0.0405,0.0109,0.2575,0.1928
9400.00,1800.00,0.0215,0.0271,0.0328,0.0456,0.0887,0.0887,0.1079,0.1134,0.1362,0.0428,0.0109,0.2538,0.1877
9450.00,1800.00,0.0207,0.0248,0.0299,0.0406,0.0814,0.0814,0.0975,0.1008,0.1207,0.0411,0.0108,0.1987,0.1439
9500.00,1800.00,0.0191,0.0197,0.0234,0.0314,0.0601,0.0601,0.0703,0.0705,0.0842,0.0346,0.0107,0.1217,0.0851
9550.00,1800.00,0.0171,0.0186,0.0215,0.0293,0.0517,0.0517,0.0603,0.0605,0.0714,0.0283,0.0106,0.1147,0.0805
9600.00,1800.00,0.0148,0.0159,0.0188,0.0252,0.0507,0.0507,0.0593,0.0592,0.0683,0.0248,0.0106,0.0993,0.0706
9650.00,1800.00,0.0133,0.0135,0.0169,0.0213,0.0486,0.0486,0.057,0.0543,0.0615,0.0228,0.0105,0.0546,0.0375
9700.00,1800.00,0.0135,0.0137,0.0172,0.0215,0.0484,0.0484,0.0567,0.0541,0.062,0.023,0.0105,0.0569,0.0396
9750.00,1800.00,0.0145,0.0165,0.0202,0.0279,0.0551,0.0551,0.0659,0.0655,0.0771,0.0275,0.0106,0.1121,0.0808
9800.00,1800.00,0.0152,0.0183,0.0234,0.0311,0.0716,0.0716,0.0865,0.0877,0.1036,0.0345,0.0106,0.1335,0.091
9850.00,1800.00,0.0147,0.0171,0.0244,0.0272,0.104,0.104,0.1278,0.127,0.1485,0.0457,0.0106,0.1108,0.065
9900.00,1800.00,0.0137,0.0162,0.0264,0.0246,0.1538,0.1538,0.1951,0.1957,0.2253,0.062,0.0106,0.1138,0.0565
3150.00,1750.00,0.0177,0.0184,0.0313,0.0247,0.198,0.198,0.2643,0.2593,0.2956,0.0738,0.0106,0.0973,0.048
3200.00,1750.00,0.0161,0.018,0.0314,0.0236,0.2106,0.2106,0.2835,0.2773,0.3174,0.0786,0.0106,0.098,0.0434
3250.00,1750.00,0.0157,0.0182,0.0327,0.0239,0.2223,0.2223,0.2974,0.2893,0.3328,0.0855,0.0106,0.1027,0.0447
3300.00,1750.00,0.0156,0.0195,0.0385,0.0254,0.2722,0.2722,0.3663,0.358,0.4085,0.0975,0.0106,0.1362,0.0594
3350.00,1750.00,0.0157,0.0202,0.0428,0.0256,0.3171,0.3171,0.4371,0.4273,0.4836,0.1115,0.0106,0.1661,0.0724
3450.00,1750.00,0.016,0.0201,0.0434,0.0252,0.3209,0.3209,0.4415,0.4294,0.487,0.1167,0.0107,0.1676,0.0727
3500.00,1750.00,0.0163,0.0206,0.0439,0.0254,0.3251,0.3251,0.4482,0.4364,0.4951,0.1174,0.0107,0.1736,0.0746
3550.00,1750.00,0.0166,0.0204,0.0433,0.0252,0.3248,0.3248,0.4494,0.4376,0.4962,0.1183,0.0107,0.1748,0.0749
3600.00,1750.00,0.0171,0.0207,0.0439,0.0263,0.3199,0.3199,0.4401,0.4288,0.487,0.1163,0.0108,0.1776,0.0764
3650.00,1750.00,0.0183,0.0243,0.0498,0.0355,0.2965,0.2965,0.391,0.3858,0.4442,0.1111,0.0108,0.202,0.092
6750.00,1750.00,0.0235,0.0314,0.054,0.0606,0.2398,0.2398,0.3016,0.3062,0.3574,0.0968,0.0108,0.2374,0.124
6800.00,1750.00,0.021,0.0278,0.0518,0.0489,0.262,0.262,0.3323,0.3378,0.393,0.1028,0.0108,0.2175,0.1056
6850.00,1750.00,0.02,0.0274,0.0518,0.0479,0.2691,0.2691,0.3427,0.3484,0.4059,0.1069,0.0108,0.2139,0.1024
6900.00,1750.00,0.0198,0.0266,0.0499,0.0453,0.277,0.277,0.359,0.3649,0.4251,0.1096,0.0107,0.2078,0.0984
6950.00,1750.00,0.0195,0.0254,0.0481,0.0411,0.2878,0.2878,0.3809,0.3854,0.4471,0.1135,0.0108,0.1984,0.0925
7000.00,1750.00,0.0191,0.025,0.0475,0.0394,0.2911,0.2911,0.3877,0.3924,0.4558,0.1164,0.0108,0.2008,0.0935
7050.00,1750.00,0.0188,0.0244,0.0462,0.0386,0.2857,0.2857,0.378,0.3848,0.4486,0.1155,0.0107,0.2048,0.095
7100.00,1750.00,0.0185,0.0235,0.0436,0.0377,0.2693,0.2693,0.3552,0.3621,0.4225,0.1108,0.0107,0.1998,0.0926
7150.00,1750.00,0.0193,0.0259,0.045,0.0436,0.2557,0.2557,0.3346,0.3391,0.3966,0.1051,0.0106,0.2097,0.0999
7200.00,1750.00,0.0204,0.0298,0.0502,0.0519,0.2584,0.2584,0.3327,0.3366,0.3916,0.1021,0.0106,0.2323,0.1133
7250.00,1750.00,0.0197,0.0285,0.0492,0.0489,0.2661,0.2661,0.3425,0.3457,0.3998,0.1017,0.0106,0.2276,0.1097
7300.00,1750.00,0.0171,0.0214,0.0399,0.0328,0.2791,0.2791,0.3665,0.3706,0.4209,0.0972,0.0108,0.1911,0.0898
7350.00,1750.00,0.0167,0.0211,0.0373,0.0331,0.244,0.244,0.3181,0.3211,0.3683,0.0895,0.0108,0.1847,0.0946
7400.00,1750.00,0.0169,0.0211,0.0365,0.0347,0.2216,0.2216,0.2868,0.2902,0.3337,0.0836,0.0107,0.1861,0.0938
7450.00,1750.00,0.0174,0.0221,0.0353,0.0398,0.178,0.178,0.2229,0.2275,0.266,0.075,0.0107,0.1966,0.103
7500.00,1750.00,0.0183,0.024,0.0347,0.0455,0.138,0.138,0.1675,0.1733,0.2062,0.0642,0.0107,0.2154,0.1206
7550.00,1750.00,0.0187,0.0236,0.0327,0.0448,0.122,0.122,0.1481,0.1544,0.1841,0.0568,0.0107,0.2283,0.1375
7600.00,1750.00,0.0188,0.023,0.0299,0.0416,0.1014,0.1014,0.1237,0.1284,0.1541,0.0505,0.0108,0.2356,0.156
7650.00,1750.00,0.0189,0.0229,0.0283,0.0403,0.083,0.083,0.1007,0.1056,0.1274,0.0451,0.0108,0.2484,0.176
7700.00,1750.00,0.0187,0.0215,0.0261,0.0387,0.0746,0.0746,0.0913,0.097,0.1177,0.0426,0.0109,0.2593,0.1842
7750.00,1750.00,0.0183,0.0206,0.0251,0.0383,0.0739,0.0739,0.0911,0.0986,0.1214,0.0425,0.0109,0.2802,0.1984
7800.00,1750.00,0.0182,0.0204,0.0246,0.038,0.0747,0.0747,0.0931,0.101,0.1255,0.0459,0.0108,0.2933,0.2088
7850.00,1750.00,0.0181,0.0213,0.0261,0.0395,0.0856,0.0856,0.107,0.1137,0.1411,0.0526,0.0108,0.2924,0.2036
7900.00,1750.00,0.0178,0.0212,0.0297,0.0391,0.1306,0.1306,0.1657,0.1716,0.2048,0.0609,0.0108,0.2653,0.1706
7950.00,1750.00,0.0178,0.0212,0.0323,0.0372,0.1607,0.1607,0.2041,0.212,0.2454,0.0641,0.0108,0.2355,0.1395
8000.00,1750.00,0.0186,0.0222,0.0299,0.0395,0.1101,0.1101,0.136,0.1414,0.1685,0.0555,0.0108,0.2502,0.1621
8050.00,1750.00,0.0192,0.0217,0.0268,0.0392,0.0767,0.0767,0.093,0.0975,0.1178,0.0447,0.0107,0.249,0.1739
8100.00,1750.00,0.0192,0.0217,0.0264,0.0381,0.0754,0.0754,0.0908,0.0951,0.1137,0.0403,0.0107,0.2338,0.1677
8150.00,1750.00,0.019,0.0221,0.0272,0.0374,0.0791,0.0791,0.0946,0.0984,0.1168,0.0394,0.0107,0.217,0.1555
8200.00,1750.00,0.0186,0.0208,0.0251,0.0354,0.069,0.069,0.0821,0.0849,0.1024,0.0373,0.0108,0.2114,0.1524
8250.00,1750.00,0.018,0.0206,0.0245,0.0361,0.0666,0.0666,0.0805,0.0841,0.1016,0.0375,0.0108,0.2231,0.1627
8300.00,1750.00,0.0177,0.0201,0.0235,0.0373,0.0643,0.0643,0.0792,0.0851,0.105,0.0399,0.0109,0.2566,0.1876
8350.00,1750.00,0.0177,0.0201,0.024,0.0404,0.0691,0.0691,0.0866,0.0952,0.1186,0.0433,0.0109,0.2856,0.2073
8400.00,1750.00,0.0177,0.021,0.0255,0.0435,0.0757,0.0757,0.0941,0.1047,0.1289,0.044,0.0109,0.2912,0.211
8450.00,1750.00,0.0175,0.0205,0.0243,0.041,0.0697,0.0697,0.0852,0.0943,0.1162,0.0424,0.0108,0.2737,0.2016
8500.00,1750.00,0.0179,0.0206,0.024,0.0387,0.0664,0.0664,0.0809,0.0882,0.108,0.0401,0.0108,0.2528,0.186
8550.00,1750.00,0.0188,0.0226,0.0271,0.0402,0.0763,0.0763,0.0915,0.0979,0.1179,0.0395,0.0108,0.2244,0.1588
8600.00,1750.00,0.0185,0.0222,0.0272,0.0391,0.0781,0.0781,0.0935,0.0987,0.118,0.0383,0.0107,0.1956,0.1348
8650.00,1750.00,0.0173,0.0189,0.0229,0.032,0.0668,0.0668,0.0796,0.0824,0.0991,0.0358,0.0106,0.1495,0.1006
8700.00,1750.00,0.0165,0.0177,0.0214,0.0288,0.0652,0.0652,0.0787,0.0795,0.0949,0.0366,0.0106,0.1342,0.0916
8750.00,1750.00,0.0169,0.0197,0.0259,0.0305,0.0977,0.0977,0.1206,0.1229,0.1415,0.0409,0.0107,0.1537,0.0991
8800.00,1750.00,0.0174,0.0204,0.0259,0.0321,0.0867,0.0867,0.1062,0.1092,0.1268,0.0379,0.0106,0.1558,0.1028
8850.00,1750.00,0.0169,0.0176,0.0199,0.0283,0.0488,0.0488,0.0581,0.0589,0.0706,0.0302,0.0106,0.134,0.0971
