X,Y,K,U,Th,TC
1350,5850,2.59425,-4.18557,2.19882,7.44592
1400,5850,1.54352,-3.11718,0.66984,7.98124
1450,5850,0.0077,-2.99329,0.00321,0.06208
1500,5850,-1.42183,-2.55277,0.21764,7.17212
1550,5850,-3.38504,-2.24634,0.3658,7.31188
1600,5850,-4.59795,-2.31636,0.61847,7.75546
1650,5850,-3.75208,-2.74427,0.93621,12.05642
1700,5850,-0.11795,-2.61775,0.49605,11.46559
1750,5850,4.28463,-2.85383,0.01508,22.47481
1800,5850,8.3551,-3.65649,0.08953,43.59538
1850,5850,11.28094,-4.7426,0.62234,66.96191
1900,5850,5.71761,-2.85475,-0.10035,73.89504
1950,5850,4.41211,-2.06084,-0.32165,80.49521
2000,5850,5.64607,-1.95302,-0.22277,94.60247
2050,5850,7.21571,-2.14024,-0.38309,119.95259
2100,5850,7.50768,-1.74401,-1.45629,155.94375
2150,5850,5.0341,-1.11948,-1.02157,128.3185
2200,5850,2.0771,-0.06211,-1.15812,92.55415
2250,5850,-0.14379,0.68422,-2.39273,62.78574
2300,5850,-0.00283,1.25025,-3.94015,70.0264
2350,5850,3.20226,6.20913,0.90752,249.90463
2400,5850,6.72807,10.30364,5.96431,464.10084
2450,5850,10.76639,14.00788,9.3452,662.66631
2500,5850,16.92266,18.71372,10.26335,802.08694
2550,5850,20.51658,18.16677,11.35781,815.41799
2600,5850,19.9623,14.1602,10.76974,721.50457
2650,5850,14.97901,7.05461,8.07041,546.12353
2700,5850,7.51393,-1.00089,4.04012,340.90538
2750,5850,4.4771,-1.60405,1.734,291.31527
2800,5850,3.55599,-1.14623,0.5968,257.86749
2850,5850,4.17941,-0.06928,0.32041,231.07024
2900,5850,5.63893,1.49711,0.72518,217.9977
2950,5850,2.70578,1.10269,0.35964,186.71071
3000,5850,0.62966,0.436,0.51726,164.69275
3050,5850,-0.21114,-0.03308,0.9131,153.8745
3100,5850,0.00468,-0.00107,1.24583,153.01782
3150,5850,1.01479,-1.07998,0.58073,148.39152
3200,5850,2.30353,-2.35899,-0.2941,121.5438
3250,5850,3.9961,-4.36257,-1.27578,92.98377
3300,5850,5.64648,-6.73865,-1.65585,77.99758
3350,5850,1.51791,-4.22221,0.00946,87.90184
3400,5850,-2.4638,-1.25942,0.94767,97.19981
3450,5850,-5.74651,0.80062,1.87945,107.89329
3500,5850,-11.18548,2.36578,2.88939,116.56071
3550,5850,-18.80479,2.99712,4.04066,119.02094
3600,5850,-10.92882,-0.63122,2.62815,116.06057
3650,5850,-4.35634,-2.88979,0.29293,101.56672
3700,5850,-0.67157,-4.90542,-0.97282,82.58545
3750,5850,-0.0076,-6.7335,0.41149,75.97478
3800,5850,0.25556,-4.42102,-0.25514,115.19526
3850,5850,-1.33039,-2.09839,-0.46412,155.92503
3900,5850,-5.30334,-0.78819,0.64,189.805
3950,5850,-11.28878,-0.74861,2.27678,207.92959
4000,5850,-7.14936,-2.08539,0.79438,188.97264
4050,5850,-3.77382,-3.79424,-0.77237,159.71266
4100,5850,-2.05257,-5.02762,-2.22037,133.67717
4150,5850,-1.87548,-4.98649,-3.4188,118.07851
4200,5850,-2.02376,-2.9958,-1.82921,84.59989
4250,5850,-2.96917,-1.17947,0.03154,59.85629
4300,5850,-3.81312,-0.39726,1.31486,44.06305
4350,5850,-3.7663,-0.75183,1.65585,35.8965
4400,5850,-3.06046,-2.06645,0.24511,44.10734
4450,5850,-0.77224,-4.35167,-1.6191,62.82834
4500,5850,1.80573,-7.20699,-2.20086,84.96685
4550,5850,3.75573,-9.48307,-1.66034,100.91105
4600,5850,2.76018,-7.42582,-1.56907,87.71909
4650,5850,2.12055,-6.33238,-0.46926,74.61732
4700,5850,2.63226,-6.34641,1.34175,62.94907
4750,5850,3.75856,-6.73901,2.90179,47.93204
4800,5850,2.51791,-6.49597,1.65352,17.80599
4850,5850,0.82596,-5.60528,0.7784,0.82114
4900,5850,-0.55981,-5.18113,0.00316,-6.53654
4950,5850,-1.87721,-4.99265,-0.93181,-2.03438
5000,5850,-4.37834,-3.36247,0.02705,24.49353
5050,5850,-3.54855,-2.30384,0.73128,55.81609
5100,5850,-2.38845,-1.45878,1.72952,87.8491
5150,5850,-2.07008,-1.10005,3.11409,108.19421
5200,5850,-1.88345,-1.99377,4.1449,97.00511
5250,5850,-1.29989,-2.54412,3.25217,65.82949
5300,5850,-0.02308,-4.16754,2.71572,27.14201
5350,5850,1.82748,-6.37108,2.54586,-7.15029
5400,5850,3.55424,-7.77915,2.19236,-23.77191
5450,5850,2.73225,-6.15956,1.13815,-7.43549
5500,5850,0.81516,-3.8995,0.52222,19.7647
5550,5850,-1.04986,-2.46144,0.79276,41.99142
5600,5850,-2.02589,-2.21717,1.46761,50.17521
5650,5850,-2.56017,-2.62951,1.39976,45.06961
5700,5850,-3.26653,-3.26433,1.48312,33.63534
5750,5850,-4.39479,-3.60385,1.88027,21.83571
5800,5850,-5.64567,-3.24541,2.48538,19.91801
5850,5850,-2.73346,-3.22385,1.92954,47.09085
5900,5850,0.61177,-3.01119,1.08236,84.61349
5950,5850,3.12295,-3.04756,0.30912,116.61392
6000,5850,3.75606,-3.24597,-0.31264,129.92238
6050,5850,1.36507,-1.21866,0.04282,128.40925
6100,5850,0.16692,-0.67679,0.14284,108.53147
6150,5850,-0.28166,-0.22139,-0.32938,80.36005
6200,5850,-0.25156,0.69751,-0.38143,61.30736
6250,5850,-0.00839,1.74947,1.55141,70.98933
6300,5850,1.41011,0.55691,0.87383,67.63261
6350,5850,1.25661,-0.66543,-0.19077,59.28226
6400,5850,-0.00465,-1.50169,-1.34956,48.88519
6450,5850,-0.44479,-1.03453,-0.68316,57.66055
6500,5850,-0.37055,-0.0517,-0.36828,66.73516
6550,5850,0.02035,0.79931,-0.60184,74.91275
6600,5850,0.73093,1.46862,-1.29135,88.12616
6650,5850,1.88345,1.75067,-1.86435,109.09807
6700,5850,3.44963,-1.12398,-0.72321,114.83593
6750,5850,4.83199,-3.91535,0.47253,116.19814
6800,5850,6.25881,-5.94374,1.13209,115.78762
6850,5850,7.52088,-6.23399,0.31139,118.04846
6900,5850,6.00717,-5.16843,-1.10842,118.52824
6950,5850,5.17552,-4.60374,-1.82771,127.29766
7000,5850,5.85269,-4.53502,-1.8342,139.48079
7050,5850,7.52018,-5.2379,-1.55476,142.01473
7100,5850,5.4366,-4.30233,-1.80937,151.75822
7150,5850,4.35859,-4.11596,-1.41764,172.57761
7200,5850,6.38932,-3.73418,-0.60414,246.70087
7250,5850,13.7075,-0.30174,2.42745,425.43426
7300,5850,27.97593,9.9968,10.09884,749.85415
0,5800,3.54608,-3.44017,0.27474,-7.06032
50,5800,3.75026,-2.49143,-0.00401,-8.0214
100,5800,1.98351,-1.64992,0.89763,6.35806
150,5800,-0.113,-0.3022,1.66462,25.92026
200,5800,-1.13404,1.25528,1.61581,41.75664
250,5800,-0.00308,2.24911,1.13901,52.04096
300,5800,0.87495,2.72365,1.2416,74.03964
350,5800,1.36002,2.56944,1.0648,77.25279
400,5800,0.69854,0.5032,0.61461,52.68208
450,5800,-0.0087,-3.74101,0.92931,13.94944
500,5800,0.47534,-1.47962,1.30818,15.77052
550,5800,0.81645,0.02496,1.50699,26.39178
600,5800,0.71792,0.18366,0.9331,31.89453
650,5800,-0.00223,0.00268,-0.83016,30.02664
700,5800,-2.00905,0.315,-0.73559,34.88831
750,5800,-2.18544,0.78368,-0.53859,39.96848
800,5800,-1.67445,1.2789,-1.05197,37.25182
850,5800,-1.87939,1.49719,-2.28022,19.01118
900,5800,-1.87234,1.00892,-1.09309,26.02249
950,5800,-3.46152,0.86927,-0.11943,21.68632
1000,5800,-6.04963,1.3102,-0.01674,10.73297
1050,5800,-7.51758,1.03292,0.12412,-0.65049
1100,5800,-4.96809,-1.99378,1.42304,-14.39637
1150,5800,-1.72509,-4.84929,3.28413,-19.28396
1200,5800,0.93943,-6.52337,5.18734,-14.84926
1250,5800,2.52455,-6.73133,6.25257,-5.11754
1300,5800,3.01541,-6.17976,4.66554,3.49595
1350,5800,2.63536,-4.39386,2.35136,7.35415
1400,5800,2.19432,-2.92216,0.63491,7.10973
1450,5800,1.88824,-2.49713,-0.10025,6.02144
1500,5800,0.35926,-2.83651,0.36928,3.51857
1550,5800,-2.35583,-2.22097,-0.11409,-4.72212
1600,5800,-4.69521,-1.59299,-0.66496,-10.52726
1650,5800,-5.63239,-1.00115,-1.13713,-11.99662
1700,5800,-0.98968,-1.43856,-0.69219,-8.06373
1750,5800,3.38031,-2.22827,-0.51677,10.71283
1800,5800,5.92615,-2.74483,-0.27783,36.26851
1850,5800,5.46712,-2.60769,-0.05856,61.36382
1900,5800,-0.00726,-0.74593,-0.62494,77.9851
1950,5800,1.39417,-0.43253,-0.66984,94.17638
2000,5800,4.57701,-0.44626,-0.20123,119.20955
2050,5800,7.38209,-1.22458,0.20427,151.01174
2100,5800,9.25483,-1.60428,0.29973,183.28188
2150,5800,8.80144,0.44885,0.66552,203.23442
2200,5800,7.80909,2.6183,0.48929,208.47553
2250,5800,7.01272,4.36653,-0.38587,208.20774
2300,5800,7.51632,6.48621,-1.14175,238.97592
2350,5800,10.9096,10.82281,2.69129,407.84795
2400,5800,15.25214,15.24008,7.14503,600.82162
2450,5800,19.99868,18.94953,10.38555,788.05463
2500,5800,24.44208,22.4528,11.92162,938.03683
2550,5800,24.23171,18.86722,11.47757,859.29609
2600,5800,20.63013,13.7239,9.8239,714.95796
2650,5800,14.30436,7.049,6.68413,537.1017
2700,5800,7.52129,1.277,2.96186,376.29417
2750,5800,3.5835,-0.07183,0.31959,309.24927
2800,5800,2.29921,-0.4707,-0.69798,258.69841
2850,5800,2.17427,0.04515,-1.08365,220.89965
2900,5800,1.87686,0.99475,-1.3489,193.9261
2950,5800,0.59954,0.81626,-0.26751,181.57531
3000,5800,-0.47572,0.10096,0.78299,171.36313
3050,5800,-1.094,-0.42621,1.55031,168.74981
3100,5800,-1.10216,-0.3797,1.86797,175.3366
3150,5800,-0.0033,-0.9939,1.24257,180.03919
3200,5800,1.71952,-2.01471,0.26991,140.1366
3250,5800,3.82107,-3.50678,-0.88019,102.5436
3300,5800,4.69597,-4.56941,-1.28,81.87087
3350,5800,1.87713,-3.49085,0.10249,87.0047
3400,5800,-1.69617,-1.98181,0.307,89.30557
3450,5800,-3.96691,-1.66614,1.4084,103.62544
3500,5800,-4.94914,-2.67524,3.22839,123.50601
3550,5800,-3.76242,-4.73805,4.87093,144.00965
3600,5800,-3.79669,-4.06821,3.26894,134.9778
3650,5800,-1.60527,-3.37245,1.02126,124.2477
3700,5800,1.44829,-3.63101,-0.06593,120.26875
3750,5800,3.75125,-3.49379,-0.10731,132.91281
3800,5800,1.66678,-2.32567,-1.02011,147.30161
3850,5800,-0.53939,-0.7131,-1.59381,169.05168
3900,5800,-2.67633,0.45372,-1.41337,187.85417
3950,5800,-4.47273,0.64837,-0.76699,194.02359
4000,5800,-2.70545,-0.57469,-1.22235,180.00238
4050,5800,-1.12821,-1.99808,-1.44821,151.69893
4100,5800,0.24089,-2.68718,-1.48927,118.20625
4150,5800,1.88378,-1.99589,-1.65695,84.02536
4200,5800,-0.49224,-1.52955,-1.24801,61.18434
4250,5800,-2.38875,-0.54163,-0.06957,47.25909
4300,5800,-3.50514,-0.0729,0.71161,39.89734
4350,5800,-3.82203,-0.27713,0.75282,37.36751
4400,5800,-3.30869,-1.17187,-0.27782,44.58309
4450,5800,-1.08518,-3.05922,-2.00302,63.23101
4500,5800,1.17725,-5.24964,-2.87651,77.58784
4550,5800,2.32056,-6.57875,-2.69757,78.64963
4600,5800,1.86852,-5.23703,-2.69987,61.9408
4650,5800,1.78815,-5.31984,-1.62592,48.80408
4700,5800,2.41965,-5.98483,-0.11228,35.68628
4750,5800,2.87237,-6.36483,0.78342,17.32616
4800,5800,1.87086,-6.23488,-0.2111,-11.04165
4850,5800,-0.31635,-4.53305,-0.41476,-18.436
4900,5800,-2.74267,-3.33081,-0.93686,-21.00336
4950,5800,-5.81181,-2.18839,-1.36734,-14.65429
5000,5800,-9.40645,-0.74695,-0.52099,7.97418
5050,5800,-7.0601,-0.74271,0.16817,33.68134
5100,5800,-5.06544,-0.43346,1.15673,62.90445
5150,5800,-4.70259,0.37658,2.10247,82.66045
5200,5800,-5.64362,1.24655,2.3826,80.96013
5250,5800,-2.21374,-0.85786,1.77312,57.23919
5300,5800,1.11221,-3.38474,1.46593,23.61627
5350,5800,4.66907,-6.28742,1.17032,-7.88137
5400,5800,7.5267,-8.48041,0.83209,-24.92811
5450,5800,5.41674,-5.89523,0.03786,-11.55539
5500,5800,2.58916,-3.61826,-0.12923,10.12596
5550,5800,0.06372,-2.36169,0.4579,29.86799
5600,5800,-1.87203,-2.24415,1.76552,40.07636
5650,5800,-2.34906,-2.54797,1.59188,35.92202
5700,5800,-2.81687,-3.15944,2.07116,30.4178
5750,5800,-3.84345,-3.52009,3.43348,29.85144
5800,5800,-4.78599,-3.29319,5.001,38.27394
5850,5800,-3.05585,-3.46972,4.4552,54.71919
5900,5800,0.29543,-3.34981,3.05522,77.27922
5950,5800,2.97427,-2.73554,1.70348,99.21931
6000,5800,3.6752,-1.44836,0.75305,111.96231
6050,5800,1.86879,0.75092,0.61731,111.95684
6100,5800,2.06117,-0.07495,0.75198,96.93259
6150,5800,2.55897,-0.96713,0.45647,73.21608
6200,5800,3.80002,-1.13921,-0.39979,53.95129
6250,5800,5.63148,-0.99756,-1.45474,44.94081
6300,5800,4.0649,-0.95332,-0.59902,39.05067
6350,5800,2.08107,-1.104,-0.48207,30.19141
6400,5800,0.22673,-1.25554,-0.5943,23.46809
6450,5800,-0.69584,-0.89751,0.14101,28.95787
6500,5800,-0.4432,-0.13805,0.28855,41.09623
6550,5800,0.4198,0.48562,0.21027,54.05938
6600,5800,1.82562,0.79161,-0.06128,69.81032
6650,5800,3.76331,0.50056,-0.72419,87.05163
6700,5800,3.82344,-0.59932,-0.34325,85.86926
6750,5800,4.41088,-1.99149,-0.38539,79.82055
6800,5800,5.24991,-2.64698,-1.10558,71.53811
6850,5800,5.64119,-1.99574,-2.59094,64.00854
6900,5800,5.19015,-2.67069,-2.50442,78.6515
6950,5800,5.39654,-3.2582,-2.36829,100.90734
7000,5800,6.49332,-3.64293,-1.84525,130.42727
7050,5800,7.51909,-3.49455,-1.34794,160.95973
7100,5800,4.90599,-3.44563,-1.50475,160.99111
7150,5800,4.21991,-2.8918,-1.51347,181.31549
7200,5800,6.63332,-1.85662,-1.29564,253.96785
7250,5800,13.16978,0.49801,0.10776,409.05959
7300,5800,20.61885,7.60786,6.50457,625.02917
0,5750,6.2524,-2.99396,-0.8224,18.63722
50,5750,7.38641,-2.74292,-0.51658,17.45012
100,5750,5.13833,-1.57727,1.00071,34.32876
150,5750,2.83154,0.17566,2.9371,70.87455
200,5750,1.11178,1.79622,4.1164,106.8923
250,5750,-0.00186,2.24693,4.14557,124.01471
300,5750,4.20768,4.90459,4.15868,178.90773
350,5750,5.68957,5.78158,3.15083,185.79654
400,5750,4.35868,4.21186,1.33601,145.94768
450,5750,2.35436,1.84636,0.11454,90.77054
500,5750,1.905,2.69847,1.91808,88.17649
550,5750,1.07711,3.63394,2.8655,92.94889
600,5750,-1.916,3.68648,2.05387,86.54984
650,5750,-7.5229,3.24272,-0.10489,69.97317
700,5750,-5.30247,1.74739,0.08041,53.20812
750,5750,-2.83733,0.76772,0.34531,44.68555
800,5750,-0.25213,-0.12968,0.33347,39.96923
850,5750,1.87852,-1.24993,0.6213,35.94638
900,5750,0.07022,-0.61469,0.38304,32.08995
950,5750,-2.73069,0.04971,1.18434,25.96321
1000,5750,-6.43581,0.6689,1.36529,15.26689
1050,5750,-9.38976,0.4982,1.14447,2.06491
1100,5750,-5.52477,-2.65917,2.12172,-15.78291
1150,5750,-1.56469,-5.49467,3.33682,-22.12773
1200,5750,1.59814,-6.91028,4.51245,-16.70375
1250,5750,3.77037,-6.98604,5.08356,-4.93972
1300,5750,3.35972,-7.16314,3.90158,8.10941
1350,5750,2.39687,-4.74826,1.89465,9.44842
1400,5750,1.96969,-2.95374,0.59845,5.03259
1450,5750,2.01307,-2.90424,0.35661,0.01903
1500,5750,1.88101,-3.73919,0.93338,-3.94787
1550,5750,-0.12286,-2.83819,-0.35687,-18.5671
1600,5750,-1.52209,-2.06278,-1.21593,-26.82021
1650,5750,-1.24531,-1.66321,-1.42493,-28.22724
1700,5750,1.87958,-1.74461,-0.93307,-21.97669
1750,5750,4.01582,-2.39517,-0.82798,5.58544
1800,5750,4.27999,-2.12828,-0.738,35.49691
1850,5750,2.71514,-1.14297,-0.91953,64.88348
1900,5750,-0.00779,0.49861,-1.55812,92.93623
1950,5750,0.5903,0.84302,-0.89306,116.43397
2000,5750,3.93242,1.50468,0.49793,160.38052
2050,5750,7.56259,1.24412,1.75888,213.36784
2100,5750,11.28387,0.25082,2.90408,260.05165
2150,5750,13.80168,4.04479,3.45183,342.79795
2200,5750,15.69852,7.21778,4.11246,403.46266
2250,5750,16.93599,9.04809,4.58145,450.22126
2300,5750,18.79562,10.22533,5.28475,517.92562
2350,5750,20.11353,14.15184,6.57464,620.06812
2400,5750,23.50296,16.31613,8.78577,715.59876
2450,5750,27.61286,15.99746,10.42877,793.7533
2500,5750,30.08133,13.96831,11.19569,830.98633
2550,5750,27.71865,14.02942,10.76662,788.53293
2600,5750,21.91776,11.22922,8.96775,677.35497
2650,5750,14.69322,6.66813,6.1536,534.81079
2700,5750,8.07875,2.70401,2.88003,411.94609
2750,5750,3.76283,1.25155,0.00124,349.09024
2800,5750,1.95664,-0.41371,-0.5504,273.85766
2850,5750,1.06957,-0.95481,-0.61485,223.11312
2900,5750,0.03593,-0.68105,-0.50604,192.44084
2950,5750,-1.45667,-0.39938,0.24943,178.63632
3000,5750,-1.79806,-1.06457,1.3159,165.71563
3050,5750,-2.22906,-1.48556,2.16138,158.67918
3100,5750,-2.94384,-1.35905,2.54164,155.70966
3150,5750,-3.76384,-1.49582,2.27888,146.98641
3200,5750,-0.33143,-1.7822,0.77562,119.49368
3250,5750,2.00591,-2.00998,-1.05227,86.15877
3300,5750,1.72764,-1.32845,-2.93587,55.43371
3350,5750,-1.88449,0.74685,-4.56285,33.94116
3400,5750,-1.75578,-1.00806,-2.75227,58.69074
3450,5750,-1.60422,-2.60575,-1.17725,85.35844
3500,5750,-0.54795,-4.70444,0.6045,108.30818
3550,5750,1.88018,-8.48184,3.52445,124.99925
3600,5750,-0.47219,-4.89303,1.85455,137.51897
3650,5750,-0.84853,-2.58273,0.4446,141.10308
3700,5750,0.72678,-1.90026,-0.19969,145.30353
3750,5750,1.98792,-1.45884,-0.58839,155.81472
3800,5750,-0.14664,-0.31737,-1.82072,165.9172
3850,5750,-0.27454,0.70173,-3.11641,175.13333
3900,5750,1.39417,1.34945,-3.86884,179.65773
3950,5750,3.76854,1.49608,-3.93544,175.05321
4000,5750,3.60887,0.09318,-3.67516,165.48582
4050,5750,1.64263,-1.29445,-2.14152,139.63425
4100,5750,-0.21278,-2.04648,-0.27472,107.6288
4150,5750,-1.8771,-1.99888,1.55603,76.97018
4200,5750,-1.89673,-1.43885,-1.00051,48.66769
4250,5750,-2.53246,-0.41152,-0.78176,45.18513
4300,5750,-3.26337,0.15597,-0.35531,49.93656
4350,5750,-3.79046,0.22947,-0.52903,54.26299
4400,5750,-3.75634,-0.24518,-0.93136,57.09674
4450,5750,-1.12982,-1.7966,-2.70639,73.79333
4500,5750,0.57745,-3.53199,-3.31758,75.41649
4550,5750,0.48981,-4.35294,-3.38399,60.29513
4600,5750,-0.57626,-3.63153,-3.70577,37.39919
4650,5750,0.39574,-4.41638,-2.4891,26.02449
4700,5750,1.42769,-5.30087,-0.92981,17.81761
4750,5750,1.42633,-5.01957,-0.06615,7.48067
4800,5750,0.13985,-3.88871,-0.2149,-6.77992
4850,5750,-1.03264,-2.98909,-0.65847,-16.93161
4900,5750,-2.95997,-2.12715,-1.1203,-24.29288
4950,5750,-5.02292,-1.37428,-1.54363,-28.15781
5000,5750,-5.64804,-0.99964,-1.66192,-26.08997
5050,5750,-5.56879,-0.89488,-0.81564,8.55913
5100,5750,-4.0854,-0.77676,0.08128,41.22635
5150,5750,-2.26711,-0.46723,0.54399,63.71359
5200,5750,-0.00378,-0.50241,0.10204,69.91504
5250,5750,0.81899,-1.18065,-0.46932,55.89646
5300,5750,2.84378,-2.68922,-0.33745,30.09888
5350,5750,5.5799,-4.15696,-0.65828,4.46486
5400,5750,7.52602,-4.24278,-1.55236,-8.98553
5450,5750,5.44171,-2.91265,-1.21903,-0.44618
5500,5750,3.2632,-2.15328,-1.20604,12.88541
5550,5750,1.38529,-1.67967,-1.20743,27.83117
5600,5750,0.00788,-1.74792,-1.03332,38.032
5650,5750,-0.59833,-2.21237,0.08696,32.04431
5700,5750,-0.63348,-3.11381,1.6146,32.09399
5750,5750,-1.18788,-3.73612,4.06216,40.30752
5800,5750,-1.86782,-3.74457,6.63915,56.04874
5850,5750,-1.48962,-4.16648,5.95281,63.28752
5900,5750,1.69772,-4.02399,4.26594,75.05069
5950,5750,4.55334,-3.01836,2.89254,93.15906
6000,5750,6.16325,-1.47438,2.14991,111.51895
6050,5750,6.33085,-0.0642,1.93392,120.38503
6100,5750,5.42081,-0.89774,2.04241,103.29009
6150,5750,5.04136,-2.13882,1.93374,80.51684
6200,5750,5.64167,-2.79455,1.38063,64.50863
6250,5750,6.50075,-2.92434,0.63183,55.38083
6300,5750,4.94745,-2.27555,0.41659,41.18881
6350,5750,2.83181,-1.40931,0.13235,31.84143
6400,5750,1.03671,-0.83485,0.13185,30.06747
6450,5750,0.00531,-0.49616,0.93517,34.08479
6500,5750,0.38527,-0.02816,0.71533,43.22148
6550,5750,1.08562,0.37579,1.05463,50.44608
6600,5750,1.75059,0.5198,1.98814,57.58973
6650,5750,1.88322,-0.00121,3.31839,62.00479
6700,5750,2.47277,0.32023,1.01214,65.28752
6750,5750,3.05416,-0.16222,-0.64786,60.04584
6800,5750,3.58794,-0.48729,-2.13451,52.02784
6850,5750,3.76155,-0.25216,-3.73107,48.96811
6900,5750,2.93088,-1.102,-2.65505,54.13499
6950,5750,3.52521,-2.27355,-2.24091,74.8117
7000,5750,4.41773,-3.32375,-1.76264,106.07974
7050,5750,4.25943,-3.68043,-1.3963,136.42484
7100,5750,1.87045,-3.24,-1.45515,148.97699
7150,5750,1.8892,-1.57173,-1.27129,167.70958
7200,5750,2.89192,0.35424,-1.1063,213.48193
7250,5750,4.68089,2.04936,-0.34648,298.60337
7300,5750,7.52212,5.49263,3.00704,432.08875
7350,5750,28.55108,12.60312,10.41235,785.32964
0,5700,6.51648,-2.34133,-1.4055,35.70672
50,5700,9.40585,-2.74218,-0.93043,38.07544
100,5700,6.80494,-0.78817,1.11856,64.81744
150,5700,6.59736,2.34332,4.40565,145.50643
200,5700,8.01202,6.02556,7.54068,249.66141
250,5700,9.39923,9.22968,8.91429,333.98803
300,5700,15.23999,10.65123,8.58201,387.56146
350,5700,15.46512,11.00217,6.6145,377.02711
400,5700,11.83206,10.05403,3.75416,318.67841
450,5700,7.52905,8.48194,0.7294,235.07233
500,5700,6.54873,7.95964,4.07339,229.05994
550,5700,6.09251,7.58536,5.93971,217.05009
600,5700,4.16875,6.21288,5.02642,184.92717
650,5700,1.87638,4.23748,3.00454,139.91805
700,5700,-1.51611,2.84171,2.84028,101.26374
750,5700,-1.2588,1.6706,2.48719,83.10947
800,5700,0.89195,0.4311,1.82852,75.3478
850,5700,2.66005,-0.83798,1.33671,69.25259
900,5700,1.8688,-0.74605,0.92829,60.95364
950,5700,-0.08187,-0.40302,1.99207,48.57688
1000,5700,-2.56591,-0.35276,2.75904,29.53118
1050,5700,-4.16844,-1.5095,2.53318,4.28821
1100,5700,-1.8771,-4.23633,2.69637,-18.90488
1150,5700,-0.00747,-6.272,2.83615,-24.22447
1200,5700,1.50735,-7.20856,3.19882,-14.55882
1250,5700,2.30027,-7.53849,3.28401,2.88817
1300,5700,1.88002,-7.97954,2.59151,19.05296
1350,5700,0.76231,-4.56095,1.01736,13.29863
1400,5700,0.44459,-2.55268,0.03353,1.82884
1450,5700,0.37896,-2.41536,-0.42414,-12.90038
1500,5700,0.00134,-3.24305,-0.82871,-33.99069
1550,5700,1.62386,-3.0447,-1.73442,-33.00892
1600,5700,2.23449,-3.04455,-1.81786,-32.17559
1650,5700,3.96997,-3.87539,-1.51211,-23.63033
1700,5700,7.51923,-4.99063,-1.34787,-0.02791
1750,5700,6.07569,-4.33901,-0.77156,25.27615
1800,5700,4.2706,-2.85867,-0.65072,53.40249
1850,5700,2.12085,-1.25562,-0.90646,81.91075
1900,5700,0.05503,-0.08119,-1.3812,112.1159
1950,5700,0.44516,1.14227,-0.64531,149.5157
2000,5700,4.45555,4.26715,1.38144,237.63133
2050,5700,8.66619,7.78087,3.3361,354.94712
2100,5700,11.28224,10.7249,4.45823,472.98556
2150,5700,20.71978,12.23189,6.11933,578.98618
2200,5700,25.64837,14.3329,7.9475,658.62365
2250,5700,26.84716,15.28015,9.09859,709.66262
2300,5700,26.52655,16.10989,9.70012,757.14681
2350,5700,26.30739,17.96379,9.63505,807.94749
2400,5700,29.10076,17.06149,9.95509,801.2742
2450,5700,33.161,14.44625,9.63793,769.7201
2500,5700,35.72045,11.72038,8.81116,707.93496
2550,5700,30.47758,11.89596,9.67777,704.49535
2600,5700,22.65325,9.19792,8.33018,625.36787
2650,5700,14.40993,5.02613,6.3203,504.92079
2700,5700,8.19211,0.9901,4.31994,387.55648
2750,5700,5.64128,-1.74521,2.17738,302.02657
2800,5700,2.26224,-2.02464,1.5145,251.7088
2850,5700,0.93654,-2.16966,1.13838,211.81154
2900,5700,-0.0515,-2.23584,1.13947,182.49371
2950,5700,-1.875,-1.74229,1.34968,167.10157
3000,5700,-1.4642,-2.29987,1.97067,146.59878
